wave length	n	k	Energy	WL	-delta	beta		WL			Energy		Energy	beta	Energy	beta		Energy	delta	beta
								0.1040301514224	-0.215041592203096	0.86010398050774	11.9180832003772				11.9180832003772	0.86010398050774		61.75169	0.14405	0.16151
								0.104042537424	-0.215067156705882	0.860167891764706	11.9166643826393				11.9166643826393	0.860167891764706		61.7898	0.14409	0.16137
								0.1040549234256	-0.215092721208669	0.860231803021672	11.9152459026746				11.9152459026746	0.860231803021672		61.82797	0.14414	0.16123
								0.1040673094272	-0.215118285711455	0.860295714278638	11.9138277603624				11.9138277603624	0.860295714278638		61.86618	0.14418	0.16108
								0.1040796954288	-0.215143850214242	0.860359625535604	11.9124099555822				11.9124099555822	0.860359625535604		61.90444	0.14422	0.16094
								0.1040920814304	-0.215169414717028	0.86042353679257	11.9109924882135				11.9109924882135	0.86042353679257		61.94275	0.14426	0.16079
								0.104104467432	-0.215194979219814	0.860487448049536	11.9095753581358				11.9095753581358	0.860487448049536		61.9811	0.14431	0.16065
								0.1041168534336	-0.215220543722601	0.860551359306502	11.9081585652288				11.9081585652288	0.860551359306502		62.0195	0.14435	0.16051
								0.1041292394352	-0.215246108225387	0.860615270563468	11.9067421093722				11.9067421093722	0.860615270563468		62.05795	0.14439	0.16036
								0.1041416254368	-0.215271672728173	0.860679181820433	11.9053259904457				11.9053259904457	0.860679181820433		62.09645	0.14443	0.16022
								0.1041540114384	-0.21529723723096	0.860743093077399	11.9039102083291				11.9039102083291	0.860743093077399		62.135	0.14448	0.16008
								0.10416639744	-0.215322801733746	0.860807004334365	11.9024947629023				11.9024947629023	0.860807004334365		62.17359	0.14452	0.15993
								0.1041787834416	-0.215348366236533	0.860870915591331	11.9010796540451				11.9010796540451	0.860870915591331		62.21223	0.14456	0.15979
								0.1041911694432	-0.215373930739319	0.860934826848297	11.8996648816376				11.8996648816376	0.860934826848297		62.25092	0.1446	0.15965
								0.1042035554448	-0.215399495242105	0.860998738105263	11.8982504455597				11.8982504455597	0.860998738105263		62.28966	0.14466	0.15949
								0.1042159414464	-0.215425059744892	0.861062649362229	11.8968363456916				11.8968363456916	0.861062649362229		62.32844	0.14477	0.15928
								0.104228327448	-0.215450624247678	0.861126560619195	11.8954225819134				11.8954225819134	0.861126560619195		62.36727	0.14488	0.15906
								0.1042407134496	-0.215476188750464	0.861190471876161	11.8940091541052				11.8940091541052	0.861190471876161		62.40616	0.14499	0.15884
								0.1042530994512	-0.215501753253251	0.861254383133127	11.8925960621474				11.8925960621474	0.861254383133127		62.44509	0.1451	0.15863
								0.1042654854528	-0.215527317756037	0.861318294390093	11.8911833059202				11.8911833059202	0.861318294390093		62.48407	0.14522	0.15841
								0.1042778714544	-0.215552882258824	0.861382205647059	11.889770885304				11.889770885304	0.861382205647059		62.52309	0.14533	0.1582
								0.104290257456	-0.21557844676161	0.861446116904025	11.8883588001793				11.8883588001793	0.861446116904025		62.56217	0.14544	0.15798
								0.1043026434576	-0.215604011264396	0.861510028160991	11.8869470504265				11.8869470504265	0.861510028160991		62.6013	0.14555	0.15777
								0.1043150294592	-0.215629575767183	0.861573939417957	11.8855356359261				11.8855356359261	0.861573939417957		62.64047	0.14567	0.15755
								0.1043274154608	-0.215655140269969	0.861637850674923	11.8841245565587				11.8841245565587	0.861637850674923		62.67969	0.14578	0.15734
								0.1043398014624	-0.215680704772756	0.861701761931889	11.8827138122051				11.8827138122051	0.861701761931889		62.71897	0.14589	0.15712
								0.104352187464	-0.215706269275542	0.861765673188854	11.8813034027459				11.8813034027459	0.861765673188854		62.75829	0.146	0.15691
								0.1043645734656	-0.215731833778328	0.86182958444582	11.8798933280618				11.8798933280618	0.86182958444582		62.79766	0.14611	0.15669
								0.1043769594672	-0.215757398281115	0.861893495702786	11.8784835880338				11.8784835880338	0.861893495702786		62.83708	0.14623	0.15647
								0.1043893454688	-0.215782962783901	0.861957406959752	11.8770741825426				11.8770741825426	0.861957406959752		62.87655	0.14634	0.15626
								0.1044017314704	-0.215808527286687	0.862021318216718	11.8756651114692				11.8756651114692	0.862021318216718		62.91607	0.14645	0.15604
								0.104414117472	-0.215834091789474	0.862085229473684	11.8742563746945				11.8742563746945	0.862085229473684		62.95564	0.14656	0.15583
								0.1044265034736	-0.21585965629226	0.86214914073065	11.8728479720998				11.8728479720998	0.86214914073065		62.99526	0.14667	0.15561
								0.1044388894752	-0.215885220795047	0.862213051987616	11.8714399035659				11.8714399035659	0.862213051987616		63.03493	0.14679	0.1554
								0.1044512754768	-0.215910785297833	0.862276963244582	11.8700321689742				11.8700321689742	0.862276963244582		63.07465	0.1469	0.15518
								0.1044636614784	-0.215936349800619	0.862340874501548	11.8686247682058				11.8686247682058	0.862340874501548		63.11442	0.14701	0.15497
								0.10447604748	-0.215961914303406	0.862404785758514	11.8672177011419				11.8672177011419	0.862404785758514		63.15424	0.14712	0.15475
								0.1044884334816	-0.215987478806192	0.86246869701548	11.865810967664				11.865810967664	0.86246869701548		63.19411	0.14724	0.15454
								0.1045008194832	-0.216013043308978	0.862532608272446	11.8644045676534				11.8644045676534	0.862532608272446		63.23403	0.14735	0.15432
								0.1045132054848	-0.216038607811765	0.862596519529412	11.8629985009915				11.8629985009915	0.862596519529412		63.274	0.14746	0.15411
								0.1045255914864	-0.216064172314551	0.862660430786378	11.8615927675599				11.8615927675599	0.862660430786378		63.31402	0.14752	0.15385
								0.104537977488	-0.216089736817338	0.862724342043344	11.86018736724				11.86018736724	0.862724342043344		63.35409	0.14755	0.15357
								0.1045503634896	-0.216115301320124	0.86278825330031	11.8587822999136				11.8587822999136	0.86278825330031		63.39422	0.14758	0.15328
								0.1045627494912	-0.21614086582291	0.862852164557276	11.8573775654622				11.8573775654622	0.862852164557276		63.43439	0.14761	0.153
								0.1045751354928	-0.216166430325697	0.862916075814241	11.8559731637676				11.8559731637676	0.862916075814241		63.47461	0.14763	0.15271
								0.1045875214944	-0.216191994828483	0.862979987071207	11.8545690947116				11.8545690947116	0.862979987071207		63.51489	0.14766	0.15243
								0.104599907496	-0.216217559331269	0.863043898328173	11.853165358176				11.853165358176	0.863043898328173		63.55522	0.14769	0.15214
								0.1046122934976	-0.216243123834056	0.863107809585139	11.8517619540427				11.8517619540427	0.863107809585139		63.59559	0.14772	0.15186
								0.1046246794992	-0.216268688336842	0.863171720842105	11.8503588821936				11.8503588821936	0.863171720842105		63.63602	0.14775	0.15158
								0.1046370655008	-0.216294252839629	0.863235632099071	11.8489561425107				11.8489561425107	0.863235632099071		63.6765	0.14777	0.15129
								0.1046494515024	-0.216319817342415	0.863299543356037	11.8475537348762				11.8475537348762	0.863299543356037		63.71704	0.1478	0.15101
								0.104661837504	-0.216345381845201	0.863363454613003	11.846151659172				11.846151659172	0.863363454613003		63.75762	0.14783	0.15072
								0.1046742235056	-0.216370946347988	0.863427365869969	11.8447499152804				11.8447499152804	0.863427365869969		63.79825	0.14786	0.15044
								0.1046866095072	-0.216396510850774	0.863491277126935	11.8433485030837				11.8433485030837	0.863491277126935		63.83894	0.14789	0.15016
								0.1046989955088	-0.21642207535356	0.863555188383901	11.841947422464				11.841947422464	0.863555188383901		63.87968	0.14791	0.14987
								0.1047113815104	-0.216447639856347	0.863619099640867	11.8405466733037				11.8405466733037	0.863619099640867		63.92047	0.14794	0.14959
								0.104723767512	-0.216473204359133	0.863683010897833	11.8391462554852				11.8391462554852	0.863683010897833		63.96132	0.14797	0.1493
								0.1047361535136	-0.21649876886192	0.863746922154799	11.837746168891				11.837746168891	0.863746922154799		64.00221	0.148	0.14902
								0.1047485395152	-0.216524333364706	0.863810833411765	11.8363464134036				11.8363464134036	0.863810833411765		64.04316	0.14803	0.14873
								0.1047609255168	-0.216549897867492	0.863874744668731	11.8349469889054				11.8349469889054	0.863874744668731		64.08416	0.14805	0.14845
								0.1047733115184	-0.216575462370279	0.863938655925697	11.8335478952793				11.8335478952793	0.863938655925697		64.12521	0.14808	0.14817
								0.10478569752	-0.216601026873065	0.864002567182663	11.8321491324077				11.8321491324077	0.864002567182663		64.16632	0.14811	0.14788
								0.1047980835216	-0.216626591375851	0.864066478439628	11.8307507001734				11.8307507001734	0.864066478439628		64.20748	0.14814	0.1476
								0.1048104695232	-0.216652155878638	0.864130389696594	11.8293525984593				11.8293525984593	0.864130389696594		64.24869	0.14816	0.14731
								0.1048228555248	-0.216677720381424	0.86419430095356	11.827954827148				11.827954827148	0.86419430095356		64.28995	0.14819	0.14703
								0.1048352415264	-0.216703284884211	0.864258212210526	11.8265573861227				11.8265573861227	0.864258212210526		64.33127	0.14821	0.14675
								0.104847627528	-0.216728849386997	0.864322123467492	11.8251602752661				11.8251602752661	0.864322123467492		64.37264	0.1482	0.14647
								0.1048600135296	-0.216754413889783	0.864386034724458	11.8237634944613				11.8237634944613	0.864386034724458		64.41406	0.14819	0.14619
								0.1048723995312	-0.21677997839257	0.864449945981424	11.8223670435913				11.8223670435913	0.864449945981424		64.45554	0.14818	0.14591
								0.1048847855328	-0.216805542895356	0.86451385723839	11.8209709225393				11.8209709225393	0.86451385723839		64.49707	0.14817	0.14563
								0.1048971715344	-0.216831107398142	0.864577768495356	11.8195751311884				11.8195751311884	0.864577768495356		64.53866	0.14816	0.14535
								0.104909557536	-0.216856671900929	0.864641679752322	11.8181796694219				11.8181796694219	0.864641679752322		64.58029	0.14815	0.14507
								0.1049219435376	-0.216882236403715	0.864705591009288	11.816784537123				11.816784537123	0.864705591009288		64.62198	0.14814	0.14479
								0.1049343295392	-0.216907800906502	0.864769502266254	11.815389734175				11.815389734175	0.864769502266254		64.66373	0.14813	0.14451
								0.1049467155408	-0.216933365409288	0.86483341352322	11.8139952604614				11.8139952604614	0.86483341352322		64.70553	0.14812	0.14424
								0.1049591015424	-0.216958929912074	0.864897324780186	11.8126011158656				11.8126011158656	0.864897324780186		64.74738	0.14811	0.14396
								0.104971487544	-0.216984494414861	0.864961236037152	11.811207300271				11.811207300271	0.864961236037152		64.78929	0.1481	0.14368
								0.1049838735456	-0.217	0.865024688680851	11.8098138135613				11.8098138135613	0.865024688680851		64.83125	0.14809	0.1434
								0.1049962595472	-0.217	0.865087434382979	11.80842065562				11.80842065562	0.865087434382979		64.87327	0.14808	0.14312
								0.1050086455488	-0.217	0.865150180085106	11.8070278263309				11.8070278263309	0.865150180085106		64.91534	0.14807	0.14284
								0.1050210315504	-0.217	0.865212925787234	11.8056353255776				11.8056353255776	0.865212925787234		64.95746	0.14806	0.14256
								0.105033417552	-0.217	0.865275671489362	11.8042431532439				11.8042431532439	0.865275671489362		64.99964	0.14805	0.14228
								0.1050458035536	-0.217	0.865338417191489	11.8028513092136				11.8028513092136	0.865338417191489		65.04188	0.14804	0.142
								0.1050581895552	-0.217	0.865401162893617	11.8014597933706				11.8014597933706	0.865401162893617		65.08417	0.14803	0.14172
								0.1050705755568	-0.217	0.865463908595745	11.8000686055989				11.8000686055989	0.865463908595745		65.12651	0.14802	0.14144
								0.1050829615584	-0.217	0.865526654297872	11.7986777457824				11.7986777457824	0.865526654297872		65.16891	0.14801	0.14117
								0.10509534756	-0.217	0.8655894	11.7972872138052				11.7972872138052	0.8655894		65.21137	0.148	0.14089
								0.1051077335616	-0.217	0.865652145702128	11.7958970095514				11.7958970095514	0.865652145702128		65.25388	0.14799	0.14061
								0.1051201195632	-0.217	0.865714891404255	11.7945071329051				11.7945071329051	0.865714891404255		65.29644	0.14798	0.14033
								0.1051325055648	-0.217	0.865777637106383	11.7931175837506				11.7931175837506	0.865777637106383		65.33906	0.14797	0.14005
								0.1051448915664	-0.217	0.865840382808511	11.7917283619721				11.7917283619721	0.865840382808511		65.38174	0.14794	0.13976
								0.105157277568	-0.217	0.865903128510638	11.7903394674539				11.7903394674539	0.865903128510638		65.42447	0.14789	0.13945
								0.1051696635696	-0.217	0.865965874212766	11.7889509000805				11.7889509000805	0.865965874212766		65.46726	0.14784	0.13915
								0.1051820495712	-0.217	0.866028619914894	11.7875626597362				11.7875626597362	0.866028619914894		65.51011	0.1478	0.13885
								0.1051944355728	-0.217	0.866091365617021	11.7861747463055				11.7861747463055	0.866091365617021		65.55301	0.14775	0.13855
								0.1052068215744	-0.217	0.866154111319149	11.784787159673				11.784787159673	0.866154111319149		65.59597	0.14771	0.13825
								0.105219207576	-0.217	0.866216857021276	11.7833998997233				11.7833998997233	0.866216857021276		65.63898	0.14766	0.13795
								0.1052315935776	-0.217	0.866279602723404	11.7820129663409				11.7820129663409	0.866279602723404		65.68205	0.14762	0.13765
								0.1052439795792	-0.217	0.866342348425532	11.7806263594107				11.7806263594107	0.866342348425532		65.72518	0.14757	0.13734
								0.1052563655808	-0.217	0.86640509412766	11.7792400788173				11.7792400788173	0.86640509412766		65.76836	0.14753	0.13704
								0.1052687515824	-0.217	0.866467839829787	11.7778541244455				11.7778541244455	0.866467839829787		65.8116	0.14748	0.13674
								0.105281137584	-0.217	0.866530585531915	11.7764684961803				11.7764684961803	0.866530585531915		65.8549	0.14743	0.13644
								0.1052935235856	-0.217	0.866593331234042	11.7750831939065				11.7750831939065	0.866593331234042		65.89825	0.14739	0.13614
								0.1053059095872	-0.217	0.86665607693617	11.7736982175092				11.7736982175092	0.86665607693617		65.94166	0.14734	0.13584
								0.1053182955888	-0.217	0.866718822638298	11.7723135668733				11.7723135668733	0.866718822638298		65.98513	0.1473	0.13553
